name,id,home,team,pos,defense_ast,defense_ffum,defense_int,defense_sk,defense_tkl,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,kicking_fga,kicking_fgm,kicking_fgyds,kicking_totpfg,kicking_xpa,kicking_xpb,kicking_xpmade,kicking_xpmissed,kicking_xptot,kickret_avg,kickret_lng,kickret_lngtd,kickret_ret,kickret_tds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,punting_avg,punting_i20,punting_lng,punting_pts,punting_yds,puntret_avg,puntret_lng,puntret_lngtd,puntret_ret,puntret_tds,receiving_lng,receiving_lngtd,receiving_rec,receiving_tds,receiving_twopta,receiving_twoptm,receiving_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds,year
F.Jones,00-0026162,no,DAL,,,,,,,0,3,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270,71,45,1,0,0,415,174,201,3,1,0,0,749,2010
C.Gronkowski,00-0027419,no,DAL,,,,,,,,,,,,,,,,,,,,,23,23,0,2,0,,,,,,,,,,,,,,,,,,25,1,6,1,0,0,35,5,13,0,0,0,0,17,2010
T.Choice,00-0026262,no,DAL,,,,,,,1,0,1,0,0,,,,,,,,,,49,49,0,2,0,,,,,,,,,,,,,,,,,,62,0,15,0,0,0,95,64,76,24,3,0,0,236,2010
M.Bennett,00-0026201,no,DAL,TE,,,,,,0,1,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,0,33,0,0,0,260,,,,,,,,2010
M.Austin,00-0023921,no,DAL,,,,,,,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392,137,67,5,0,0,1034,7,93,60,1,0,0,93,2010
J.Witten,00-0022127,no,DAL,TE,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341,74,90,9,1,1,954,,,,,,,,2010
D.Bryant,00-0027902,no,DAL,WR,,,,,,1,1,2,1,0,,,,,,,,,,98,118,0,11,0,,,,,,,,,,,,,166,212,155,15,2,262,61,42,5,0,0,553,1,0,0,0,0,0,0,2010
R.Williams,00-0022909,no,DAL,,,,,,,2,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289,84,35,5,1,1,510,,,,,,,,2010
D.Buehler,00-0027119,no,DAL,,,,,,,,,,,,32,24,490,72,38,1,37,1,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
M.McBriar,00-0021488,no,DAL,,,,,,,1,0,1,0,-8,,,,,,,,,,,,,,,,,,,,,,628,20,882,61,2916,,,,,,,,,,,,,1,0,0,0,0,0,0,2010
A.Owusu-Ansah,00-0027726,no,DAL,,,,,,,,,,,,,,,,,,,,,146,207,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
K.Ogletree,00-0026780,no,DAL,,,,,,,,,,,,,,,,,,,,,48,59,0,6,0,,,,,,,,,,,,,,,,,,19,0,3,0,0,0,34,,,,,,,,2010
B.James,00-0022137,no,DAL,,36,2,1,0,79,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
A.Ball,00-0025624,no,DAL,,5,1,2,0.5,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
A.Spencer,00-0025413,no,DAL,,11,2,0,5,48,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
M.Spears,00-0023455,no,DAL,,8,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
M.Jenkins,00-0026165,no,DAL,DB,4,1,1,0,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
O.Scandrick,00-0026283,no,DAL,CB,5,0,1,2.5,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
T.Newman,00-0022045,no,DAL,CB,2,0,4,0,71,0,0,0,1,1,,,,,,,,,,9,9,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
I.Olshansky,00-0022915,no,DAL,,20,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
J.Hatcher,00-0024307,no,DAL,,3,0,0,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
K.Brooking,00-0001820,no,DAL,,20,0,1,1,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
D.Ware,00-0023445,no,DAL,OLB,8,2,0,15,54,0,0,0,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
G.Sensabaugh,00-0023590,no,DAL,,11,0,5,2,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
J.Ratliff,00-0023656,no,DAL,,6,1,0,3,22,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
V.Butler,00-0027079,no,DAL,,2,1,0,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
J. Brent,00-0027852,no,DAL,,2,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
M.Sanchez,00-0026898,no,NYJ,QB,,,,,,1,3,9,3,-6,,,,,,,,,,,,,,,469,256,12,14,1,1,2976,,,,,,,,,,,,,,,,,,28,62,9,3,0,0,83,2010
S.Greene,00-0026899,no,NYJ,,,,,,,1,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,0,16,0,0,0,120,170,155,26,2,0,0,724,2010
B.Edwards,00-0023438,no,NYJ,,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486,276,49,6,1,1,818,1,4,0,0,0,0,4,2010
L.Tomlinson,00-0020536,no,NYJ,,,,,,,0,2,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,0,45,0,0,0,297,207,213,50,6,0,0,878,2010
B.Smith,00-0024318,no,NYJ,,,,,,,1,0,1,0,0,,,,,,,,,,409,650,97,44,2,3,2,0,1,0,0,6,,,,,,,,,,,40,0,3,0,0,0,40,37,196,53,1,0,0,298,2010
D.Keller,00-0026170,no,NYJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315,28,53,5,0,0,680,,,,,,,,2010
T.Richardson,00-0013694,no,NYJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0,5,0,0,0,31,4,7,0,0,0,0,11,2010
J.Cotchery,00-0022811,no,NYJ,,,,,,,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,29,48,0,8,0,214,27,41,2,0,0,433,4,-5,0,0,0,0,-3,2010
S.Pouha,00-0023523,no,NYJ,,17,0,0,2,40,0,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
K.Wilson,00-0027879,no,NYJ,DB,2,0,0,0,16,0,1,2,1,0,,,,,,,,,,22,22,0,2,0,,,,,,,,,,,,,63,77,0,14,0,,,,,,,,,,,,,,,2010
N.Folk,00-0025565,no,NYJ,K,,,,,,,,,,,34,27,522,81,34,0,34,0,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
S.Weatherford,00-0024110,no,NYJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560,40,798,80,3397,,,,,,,,,,,,,1,17,0,0,0,0,17,2010
J.Leonhard,00-0023287,no,NYJ,,3,1,1,0,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,119,0,19,0,,,,,,,,,,,,,,,2010
D.Harris,00-0025434,no,NYJ,ILB,28,0,0,3,65,0,0,0,2,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
J.Ihedigbo,00-0025753,no,NYJ,,0,0,0,3,8,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
A.Cromartie,00-0024234,no,NYJ,DB,1,0,3,0,40,0,0,0,1,0,,,,,,,,,,-6,-6,0,1,0,,,,,,,,,,,,,7,16,0,5,0,,,,,,,,,,,,,,,2010
V.Gholston,00-0026146,no,NYJ,,3,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
J.Taylor,00-0016112,no,NYJ,,9,2,0,5,24,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
S.Ellis,00-0019545,no,NYJ,,11,1,0,4,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
B.Thomas,00-0021081,no,NYJ,,9,1,0,5.5,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
K.Jenkins,00-0020380,yes,NYJ,,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
E.Smith,00-0024312,no,NYJ,,9,0,0,1,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
M.Kroul,00-0026652,yes,NYJ,,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
B.Scott,00-0020873,no,NYJ,,22,1,0,1,55,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
M.Devito,00-0025689,no,NYJ,,23,1,0,0,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
D.Lowery,00-0026253,no,NYJ,DB,3,0,3,2,14,0,0,0,2,2,,,,,,,,,,26,26,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
J.Flacco,00-0026158,no,BAL,QB,,,,,,3,1,7,1,-5,,,,,,,,,,,,,,,456,282,10,24,0,0,3321,,,,,,,,,,,,,,,,,,42,76,1,1,0,0,84,2010
R.Rice,00-0026195,no,BAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212,17,57,1,0,0,490,289,249,18,4,0,0,1158,2010
W.McGahee,00-0022178,no,BAL,,,,,,,2,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,32,12,1,0,0,65,91,156,43,5,0,0,354,2010
L.McClain,00-0025524,no,BAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,0,19,0,0,0,123,26,55,0,0,0,0,80,2010
A.Boldin,00-0022084,no,BAL,WR,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,-6,,,,,,,,,,,324,105,61,7,0,0,808,2,2,0,0,0,0,2,2010
T.Houshmandzadeh,00-0020438,no,BAL,,,,,,,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,33,28,2,0,0,319,,,,,,,,2010
D.Mason,00-0010500,no,BAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,107,58,7,0,0,760,,,,,,,,2010
T.Heap,00-0020516,no,BAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283,116,35,5,0,0,530,,,,,,,,2010
D.Landry,00-0024360,no,BAL,,24,1,0,1,79,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
B.Cundiff,00-0020972,no,BAL,,,,,,,,,,,,26,23,484,69,35,0,35,0,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
S.Koch,00-0024417,no,BAL,P,1,0,0,0,0,0,1,1,1,-10,,,,,,,,,,,,,,,1,1,0,0,0,0,13,560,38,750,76,3297,,,,,,,,,,,,,1,0,0,0,0,0,0,2010
T.Zbikowski,00-0026226,no,BAL,,3,0,0,0,14,,,,,,,,,,,,,,,48,48,0,3,0,,,,,,,,,,,,,35,69,0,16,0,,,,,,,,,,,,,,,2010
J.Parmele,00-0026316,no,BAL,,,,,,,0,0,1,0,0,,,,,,,,,,230,273,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
H.Ngata,00-0024227,no,BAL,DT,15,0,0,5.5,46,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
K.Gregg,00-0006398,no,BAL,,17,0,0,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
T.Gooden,00-0026211,no,BAL,,5,0,0,0,11,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
C.Carr,00-0023008,no,BAL,,5,3,2,0,50,,,,,,,,,,,,,,,14,14,0,1,0,,,,,,,,,,,,,8,8,0,3,0,,,,,,,,,,,,,,,2010
J.McClain,00-0026407,no,BAL,,24,0,0,0,43,0,0,0,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
F.Washington,00-0023458,no,BAL,,2,0,0,0,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
J.Johnson,00-0022139,no,BAL,,29,1,0,1.5,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
R.Lewis,00-0009889,no,BAL,,35,2,1,2,94,0,0,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
T.Suggs,00-0022161,no,BAL,OLB,14,2,0,10,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
M.Cassel,00-0023662,no,KC,QB,,,,,,1,0,3,0,-2,,,,,,,,,,,,,,,426,247,7,25,2,0,2923,,,,,,,,,,,,,,,,,,33,101,0,0,0,0,125,2010
T.Jones,00-0019641,no,KC,,,,,,,1,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,0,14,0,0,0,122,230,232,17,4,0,0,825,2010
T.Castille,00-0025672,no,KC,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,0,10,0,0,0,43,4,3,0,0,0,0,3,2010
D.McCluster,00-0027651,no,KC,,,,,,,1,1,2,1,0,,,,,,,,,,174,230,0,26,0,,,,,,,,,,,,,78,167,94,13,1,116,31,21,1,0,0,209,18,50,0,0,0,0,71,2010
J.Charles,00-0026213,no,KC,RB,,,,,,2,3,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,19,41,3,0,0,430,218,399,70,5,0,0,1379,2010
C.Chambers,00-0020446,no,KC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,11,21,1,0,0,209,,,,,,,,2010
T.Moeaki,00-0027695,no,KC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270,26,47,3,0,0,556,,,,,,,,2010
D.Bowe,00-0025410,no,KC,,,,,,,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406,294,66,13,2,0,1053,1,4,0,0,0,0,4,2010
B.Carr,00-0026280,no,KC,CB,11,0,1,0,45,0,1,0,2,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
R.Succop,00-0026968,no,KC,K,,,,,,,,,,,24,19,426,57,38,0,38,0,38,,,,,,,,,,,,,13,0,33,1,33,,,,,,,,,,,,,,,,,,,,2010
D.Colquitt,00-0023534,no,KC,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566,32,851,83,3644,,,,,,,,,,,,,,,,,,,,2010
J.Arenas,00-0027660,no,KC,,4,0,0,2,27,1,0,2,0,0,,,,,,,,,,165,211,0,24,0,,,,,,,,,,,,,112,198,0,36,0,,,,,,,,1,5,0,0,0,0,5,2010
T.Jackson,00-0026980,no,KC,DE,12,0,0,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
G.Dorsey,00-0026145,no,KC,DE,17,0,0,2,48,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
R.Edwards,00-0020286,no,KC,,10,0,0,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
B.Flowers,00-0026175,no,KC,CB,7,1,2,0,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
S.Smith,00-0021679,no,KC,,23,0,0,1,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,1,2010
M.Vrabel,00-0016960,no,KC,,18,1,0,0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,0,0,2,,,,,,,,2010
E.Berry,00-0027858,no,KC,FS,12,1,4,2,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
J.Belcher,00-0026869,no,KC,,24,1,0,1,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
T.Hali,00-0024235,no,KC,OLB,15,4,0,14.5,36,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
J.McGraw,00-0021187,no,KC,,9,0,2,0,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
D.Washington,00-0027072,no,KC,,7,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
D.Johnson,00-0023449,no,KC,ILB,24,3,1,1,92,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
D.Williams,00-0022707,no,KC,,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
P.Rivers,00-0022942,no,SD,QB,,,,,,4,2,7,2,-18,,,,,,,,,,,,,,,517,342,12,26,1,1,4477,,,,,,,,,,,,,,,,,,25,51,0,0,0,0,46,2010
D.Sproles,00-0023564,no,SD,RB,,,,,,3,0,3,0,0,,,,,,,,,,362,469,0,49,0,,,,,,,,,,,,,56,85,0,19,0,197,13,54,1,0,0,460,46,177,0,0,0,0,256,2010
R.Mathews,00-0027864,no,SD,RB,,,,,,3,1,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,0,22,0,0,0,145,157,194,91,7,0,0,675,2010
M.Tolbert,00-0026069,no,SD,FB,,,,,,3,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,0,23,0,0,0,174,157,210,26,10,1,1,624,2010
L.Naanee,00-0025559,no,SD,,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,59,23,1,1,1,371,3,5,0,0,0,0,-2,2010
J.Hester,00-0026209,no,SD,,,,,,,0,2,0,2,0,,,,,,,,,,25,25,0,3,0,,,,,,,,,,,,,,,,,,68,0,20,0,0,0,136,23,36,0,0,0,0,53,2010
M.Floyd,00-0022414,no,SD,,,,,,,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,115,35,5,0,0,693,,,,,,,,2010
R.McMichael,00-0021236,no,SD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,12,20,2,0,0,221,,,,,,,,2010
C.Davis,00-0025417,no,SD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,5,21,1,0,0,259,,,,,,,,2010
A.Gates,00-0021547,no,SD,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,132,50,10,0,0,782,,,,,,,,2010
N.Kaeding,00-0022737,no,SD,,,,,,,,,,,,26,23,453,69,35,0,35,0,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
M.Scifres,00-0022017,no,SD,,,,,,,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,480,10,799,48,2257,,,,,,,,,,,,,,,,,,,,2010
O.Nwagbuo,00-0025857,no,SD,,5,0,0,0.5,12,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
K.Burnett,00-0023477,no,SD,,13,1,2,6,74,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
E.Weddle,00-0025424,no,SD,DB,15,0,2,0.5,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
S.Phillips,00-0022723,no,SD,,8,0,1,9,44,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
J.Cesaire,00-0021542,no,SD,,5,0,0,1.5,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
A.Cason,00-0026167,no,SD,,8,1,3,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,138,0,14,0,,,,,,,,,,,,,,,2010
A.Garay,00-0022169,no,SD,,9,0,0,6,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
S.Cooper,00-0021544,no,SD,,6,2,1,1,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
S.Gregory,00-0023998,no,SD,,10,0,2,0,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
L.Castillo,00-0023463,no,SD,,7,0,0,2.5,19,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
Q.Jammer,00-0021381,no,SD,,3,1,2,0,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
L.English,00-0026992,no,SD,,3,0,0,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
F.Davis,00-0026188,no,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,12,19,3,2,0,272,,,,,,,,2010
J.Galloway,00-0005720,no,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,0,9,0,0,0,141,,,,,,,,2010
K.Williams,00-0027214,no,WAS,,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,14,33,2,0,0,282,42,104,37,3,0,0,193,2010
R.Williams,00-0023570,no,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,0,8,0,0,0,109,,,,,,,,2010
C.Horton,00-0026389,yes,WAS,,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
V.Holliday,00-0007611,no,WAS,,13,0,0,1.5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
A.Carriker,00-0025400,no,WAS,,14,0,0,1.5,21,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
D.Anderson,00-0024465,no,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,17,0,4,0,56,0,9,0,0,0,79,,,,,,,,2010
J.Dreessen,00-0023630,no,HOU,,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,17,32,3,0,0,411,,,,,,,,2010
V.Leach,00-0022397,no,HOU,,,,,,,,,,,,,,,,,,,,,17,26,0,2,0,,,,,,,,,,,,,,,,,,81,0,8,0,0,0,91,,,,,,,,2010
E.Mitchell,00-0027684,no,HOU,DT,9,0,0,1,16,,,,,,,,,,,,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
X.Adibi,00-0026258,no,HOU,,5,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
D.Nance,00-0027201,no,GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,0,3,0,0,0,30,24,21,0,0,0,0,58,2010
Q.Johnson,00-0027106,no,GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,0,3,0,0,0,26,,,,,,,,2010
D.Lee,00-0021929,no,GB,,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,7,10,3,0,0,73,,,,,,,,2010
A.Hawk,00-0024220,no,GB,,39,0,3,0.5,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
C.Wilson,00-0027822,no,GB,,6,0,0,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
C.McIntyre,00-0020804,no,BUF,,,,,,,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,0,4,0,0,0,32,4,5,1,1,0,0,5,2010
J.Stupar,00-0025864,no,BUF,,,,,,,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,0,12,0,0,0,111,,,,,,,,2010
D.Jones,00-0027518,no,BUF,,,,,,,,,,,,,,,,,,,,,62,67,0,5,0,,,,,,,,,,,,,,,,,,118,0,13,0,0,0,143,2,0,0,0,0,0,0,2010
J.Byrd,00-0027018,no,BUF,FS,26,3,1,1,59,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
R.Torbor,00-0022810,no,BUF,,13,0,0,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
A.Ayodele,00-0021214,no,BUF,,41,0,0,0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
N.Tahi,00-0023774,no,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,1,5,1,0,0,29,1,1,0,0,0,0,1,2010
T.Gerhart,00-0027888,no,MIN,,,,,,,2,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,0,18,0,0,0,126,80,109,5,1,0,0,319,2010
Erin.Henderson,00-0025945,yes,MIN,LB,0,0,0,0,1,0,0,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
